3.384007886052131653e-02,3.480744361877441406e-02,5.791523959487676620e-03,0.000000000000000000e+00,5.349035561084747314e-02,3.319727629423141479e-02,3.344596624374389648e-01,9.907368421554565430e-01
0.000000000000000000e+00,4.241697862744331360e-02,4.890340278507210314e-05,8.124526590108871460e-02,2.809904515743255615e-01,8.700023889541625977e-01,2.802613377571105957e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.357343375682830811e-01,9.330779910087585449e-01,2.933205664157867432e-01,1.407791581004858017e-02,0.000000000000000000e+00,4.129725322127342224e-02
9.221085347235202789e-03,0.000000000000000000e+00,7.060335576534271240e-02,2.934181876480579376e-02,2.452249638736248016e-03,6.792447995394468307e-03,3.283972740173339844e-01,8.037666678428649902e-01
1.891207136213779449e-02,5.937538668513298035e-02,2.595690824091434479e-02,0.000000000000000000e+00,3.037597239017486572e-01,8.678498268127441406e-01,3.494501411914825439e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.320642709732055664e-01,9.571141004562377930e-01,2.958611547946929932e-01,3.762349486351013184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.689537614583969116e-02,1.508156862109899521e-02,2.740749157965183258e-02,1.448569819331169128e-02,2.859661355614662170e-02,2.697055041790008545e-01,7.129140496253967285e-01,2.288994789123535156e-01
1.309309154748916626e-03,4.194758366793394089e-03,5.908976495265960693e-02,0.000000000000000000e+00,1.475769374519586563e-02,2.580685913562774658e-01,7.893625497817993164e-01,3.403704166412353516e-01
2.100131474435329437e-02,3.408667631447315216e-03,2.607190608978271484e-01,8.580170869827270508e-01,3.319091498851776123e-01,1.849976368248462677e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.946928441524505615e-01,8.559528589248657227e-01,4.034672975540161133e-01,0.000000000000000000e+00,1.357961073517799377e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.912340641021728516e-02,4.816910997033119202e-02,1.467052102088928223e-02,2.813307046890258789e-01,7.236420512199401855e-01,2.664697170257568359e-01,0.000000000000000000e+00
3.530944883823394775e-02,0.000000000000000000e+00,2.337253093719482422e-02,3.154093623161315918e-01,8.609604239463806152e-01,3.047432601451873779e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.101735420525074005e-02,4.130544662475585938e-01,9.061295390129089355e-01,3.274168670177459717e-01,0.000000000000000000e+00,2.867017313838005066e-02,5.067574232816696167e-02,5.009768530726432800e-02
1.007109181955456734e-03,3.278227895498275757e-02,1.316491514444351196e-02,3.545210063457489014e-01,9.643164873123168945e-01,3.669921755790710449e-01,2.707605063915252686e-02,2.712413854897022247e-02
5.663067102432250977e-02,0.000000000000000000e+00,1.054855994880199432e-02,3.172772228717803955e-01,9.045800566673278809e-01,3.138103187084197998e-01,0.000000000000000000e+00,6.606112699955701828e-03
4.440379315245988195e-02,3.070924410179617578e-02,6.011931106911730383e-02,3.543455595186774387e-02,9.330112135613205515e-02,7.381097188687192612e-02,5.425148061264430110e-02,7.053972526639465390e-02
2.864038804545998573e-03,3.654507687315344810e-03,3.155757784843444824e-01,8.464229106903076172e-01,2.811412215232849121e-01,3.295316919684410095e-02,0.000000000000000000e+00,2.810266800224781036e-02
9.048619246573705310e-02,2.273651990814379298e-02,5.379412335220791486e-02,3.676035644406781822e-02,5.851774412386071683e-02,5.038295554831504625e-02,3.717026181911381455e-02,5.975744569742148099e-02
9.680031798779964447e-03,1.019860152155160904e-02,2.826107442378997803e-01,8.426052331924438477e-01,3.049523532390594482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.735481597483158112e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.006191745400428772e-01,3.274211883544921875e-01,6.999310255050659180e-01
1.018428802490234375e-02,2.208457142114639282e-02,2.275952696800231934e-02,3.597567677497863770e-01,9.442196488380432129e-01,3.271519243717193604e-01,1.976933144032955170e-02,9.696310386061668396e-03
2.255504019558429718e-02,3.450632095336914062e-01,8.875980973243713379e-01,3.229925334453582764e-01,0.000000000000000000e+00,8.144945022650063038e-04,7.137017790228128433e-03,0.000000000000000000e+00
2.624612674117088318e-02,1.406325586140155792e-02,0.000000000000000000e+00,8.449942804872989655e-03,2.443579584360122681e-02,2.919647395610809326e-01,8.435642719268798828e-01,2.836005091667175293e-01
7.798710873172004510e-02,6.849267365825538467e-02,5.119260739840348490e-02,3.706126444588852403e-02,6.396446627227179993e-02,5.786970770843499756e-02,6.790386440055465322e-02,6.270343603363939811e-02
9.454513788223266602e-01,3.320042192935943604e-01,8.166141062974929810e-02,2.105187997221946716e-02,2.365037053823471069e-02,0.000000000000000000e+00,1.839815056882798672e-03,6.918458640575408936e-02
4.302695731184282002e-02,4.301484591363143040e-02,4.356729897565234794e-02,9.153495967121683119e-02,5.763870904463107292e-02,5.860083294382139457e-02,7.060566908063684033e-02,5.477578318053027279e-02
4.744164817038467458e-02,3.088919118799148683e-02,1.787107359484855357e-02,5.406927271734446316e-02,3.487298509431393384e-02,2.155492580804651767e-02,3.706854231514947196e-02,2.836903992771210373e-02
2.831724286079406738e-02,1.999513618648052216e-02,2.858183085918426514e-01,7.776324152946472168e-01,2.575147747993469238e-01,0.000000000000000000e+00,3.977616876363754272e-02,2.205730602145195007e-02
6.740135461377508297e-02,5.991363775945209719e-02,5.300837810287153257e-02,5.729922004932451463e-02,9.806831170476550119e-02,4.884762405932829843e-02,5.402198093429935039e-02,7.101308792015224858e-02
5.031236667899206122e-02,6.804554347573293915e-02,3.184487639706159307e-02,8.038567847283538403e-02,6.021584177055189918e-02,7.061161171248114821e-02,3.684330892295725746e-02,6.709050454133232144e-02
5.104271322488784790e-02,2.534560859203338623e-02,0.000000000000000000e+00,9.434297680854797363e-03,0.000000000000000000e+00,2.134871669113636017e-03,2.743497788906097412e-01,7.486455440521240234e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.730377785861492157e-02,2.924679517745971680e-01,6.971399188041687012e-01,3.016582727432250977e-01,0.000000000000000000e+00,6.359479576349258423e-02
7.863488979637622833e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.746525593101978302e-02,3.830154240131378174e-02,3.097591698169708252e-01,9.528137445449829102e-01,3.334054350852966309e-01
0.000000000000000000e+00,7.376940548419952393e-02,3.071028590202331543e-01,8.632213473320007324e-01,2.926587760448455811e-01,4.076331481337547302e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.041772976591923916e-02,5.461401811437367054e-02,2.479670469654839809e-02,3.767277183921045186e-02,4.249607239352126004e-02,4.364569806487532400e-02,7.563287590007537753e-02,6.115382121450249620e-02
1.846315898001194000e-02,0.000000000000000000e+00,3.206956386566162109e-02,2.704464197158813477e-01,7.219485640525817871e-01,2.787638008594512939e-01,3.914627432823181152e-02,3.091644495725631714e-02
0.000000000000000000e+00,1.117373816668987274e-02,9.274388663470745087e-03,2.929303646087646484e-01,7.556700110435485840e-01,3.183571100234985352e-01,3.745823726058006287e-02,0.000000000000000000e+00
1.188570252853848874e-05,9.581885145181484598e-02,2.220855066472808212e-02,1.709202506086216627e-02,7.045140864019280857e-02,9.879504812678546743e-02,7.768545637021036232e-02,6.127818240104719594e-02
5.451969429850578308e-02,0.000000000000000000e+00,2.760679721832275391e-01,8.632385730743408203e-01,3.589382469654083252e-01,6.782162189483642578e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.678195998072624207e-03,4.958595149219036102e-03,1.942735351622104645e-02,0.000000000000000000e+00,2.607490122318267822e-01,8.176653385162353516e-01,3.055475056171417236e-01,0.000000000000000000e+00
5.448679313556165776e-02,6.808035109522629635e-02,4.405035598252299983e-02,7.623967477147892968e-02,5.641571451865368125e-02,5.388103887211748155e-02,2.459877822575936082e-02,5.573911708603417753e-02
5.460141518382804343e-02,5.995486178182789228e-02,6.331848504108922304e-02,5.843173221228911696e-02,6.677881000939224487e-02,3.765493626906153690e-02,3.883396492107939191e-02,2.799691534056610379e-02
2.481051720678806305e-02,0.000000000000000000e+00,1.494712755084037781e-02,2.782308682799339294e-02,2.741669118404388428e-01,7.980210781097412109e-01,2.942707240581512451e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.908200889825820923e-02,5.064385384321212769e-02,3.532006442546844482e-01,9.466637969017028809e-01,3.857409358024597168e-01,1.956705376505851746e-02
5.498767367421510815e-02,8.154906559526949039e-02,4.809408935226096304e-02,5.558043051540678681e-02,6.215793019433078770e-02,5.373218246312716495e-02,4.107132770898944130e-02,5.388179985796615751e-02
7.341837510466575623e-03,4.906670376658439636e-02,0.000000000000000000e+00,1.144623011350631714e-02,3.785518407821655273e-01,9.426736831665039062e-01,3.781196773052215576e-01,1.259840186685323715e-02
5.933341963932162177e-02,8.042012454318760162e-02,3.102166958350325784e-02,8.494726395831117549e-02,6.864383128520769317e-02,4.526889425562108382e-02,7.271240294365888257e-02,2.787412975176731950e-02
4.126560527918809312e-02,4.867734770748355366e-02,9.199443578333030280e-02,4.505948598508006941e-02,4.283319695957556184e-02,3.704916388729681542e-02,6.488383942999874365e-02,4.637551653563794229e-02
4.398280505718347999e-02,2.581046129162389499e-02,5.777957458704367777e-02,5.502947217881024727e-02,4.611461736042961335e-02,3.488416999683274788e-02,7.097414252833127157e-02,8.310814226176591046e-02
6.391075515131555695e-02,6.698204221486288301e-02,4.412066104671635847e-02,4.856801496283866953e-02,1.964252506638381260e-02,4.285941598386781848e-02,6.780766327039572383e-02,6.150410032213132761e-02
3.881967812776565552e-02,0.000000000000000000e+00,3.165171667933464050e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.607767224311828613e-01,9.373607039451599121e-01,3.658840358257293701e-01
2.785301022231578827e-02,3.854788094758987427e-02,0.000000000000000000e+00,3.888165950775146484e-02,3.064082562923431396e-01,8.935703635215759277e-01,2.682180106639862061e-01,1.054482907056808472e-02
2.636114656925201416e-01,7.707403302192687988e-01,3.380382657051086426e-01,1.437172945588827133e-02,0.000000000000000000e+00,1.706356415525078773e-04,2.550559677183628082e-02,1.863763295114040375e-02
2.608811855316162109e-01,8.301928639411926270e-01,3.278925716876983643e-01,1.910493895411491394e-02,0.000000000000000000e+00,6.603485904633998871e-03,2.932635694742202759e-02,0.000000000000000000e+00
3.515031534923232504e-02,4.029388329264263491e-02,7.461749026309470734e-02,8.370028557417019677e-02,6.125761720348710249e-02,3.240371292995891661e-02,8.974122223398883769e-02,3.938058204376071458e-02
8.270506858825683594e-01,3.287017643451690674e-01,5.008944869041442871e-02,3.742756322026252747e-02,3.705884516239166260e-02,0.000000000000000000e+00,4.195590689778327942e-02,4.790549352765083313e-02
3.096892498433589935e-02,7.275308668613433838e-02,3.121678233146667480e-01,8.518283963203430176e-01,2.558844685554504395e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.325288321822881699e-02
0.000000000000000000e+00,1.006769249215722084e-03,3.077903091907501221e-01,8.310328125953674316e-01,2.629610896110534668e-01,2.076337486505508423e-02,3.228807821869850159e-02,2.608724497258663177e-02
3.848724347524452166e-02,5.244019629290723461e-02,1.012016907653758985e-01,4.807880200550700839e-02,7.298546652571352711e-02,3.593647149748225439e-02,4.930023019006076618e-02,8.541601271271020979e-02
8.210296630859375000e-01,2.840716838836669922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.249675061553716660e-03
7.887950539588928223e-01,2.693510651588439941e-01,4.202102124691009521e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.917469203472137451e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.158379483968019485e-02,0.000000000000000000e+00,2.260253066197037697e-03,3.390343785285949707e-01,8.338598608970642090e-01,3.086178600788116455e-01,1.097776275128126144e-02,0.000000000000000000e+00
1.254655071534216404e-03,1.876257918775081635e-02,3.701262474060058594e-01,9.059581756591796875e-01,2.803475856781005859e-01,4.332385212182998657e-02,3.737441822886466980e-02,4.853158444166183472e-02
2.604923397302627563e-02,1.454202574677765369e-03,1.273025642149150372e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.452358752489089966e-01,8.368340134620666504e-01,3.021046817302703857e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.593406692147254944e-03,0.000000000000000000e+00,2.239956147968769073e-02,3.463039100170135498e-01,8.308635950088500977e-01,2.904198169708251953e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.357270687818527222e-02,0.000000000000000000e+00,6.801823619753122330e-03,0.000000000000000000e+00,3.249006569385528564e-01,9.565548300743103027e-01
3.545725648350263326e-02,4.504962728896990537e-02,4.851133141799907761e-02,6.241344195101355963e-02,5.355402001866507722e-02,2.329311282579797637e-02,5.760395702011926466e-02,6.221171490567646567e-02
1.573552377521991730e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.877510040998458862e-03,2.536827921867370605e-01,7.923954129219055176e-01,2.995573580265045166e-01,4.830164462327957153e-02
0.000000000000000000e+00,1.650322228670120239e-02,1.361802103929221630e-03,2.007659524679183960e-03,0.000000000000000000e+00,3.508284389972686768e-01,9.509302973747253418e-01,3.671095669269561768e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.267636939883232117e-02,0.000000000000000000e+00,2.892813272774219513e-02,0.000000000000000000e+00,3.114683330059051514e-01,7.890745401382446289e-01
3.659769599091534237e-02,7.343435829432319595e-02,2.647653326890438835e-02,5.975120594173437272e-02,7.363782185919923173e-02,5.961816185497791076e-02,4.594951545870340492e-02,3.943405906674041922e-02
8.499167808410841574e-02,7.762908157380973839e-02,2.415474609788762980e-02,6.379415610490389577e-02,3.994050458897314276e-02,5.526974430662119631e-02,5.588448258026987997e-02,4.531184399367356452e-02
2.311784774065017700e-01,8.719868659973144531e-01,3.181042075157165527e-01,2.990529127418994904e-02,5.046736914664506912e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.525342255830764771e-02
5.957959651492784198e-02,5.667324210573897181e-02,7.075079888515799220e-02,3.979967202290506101e-02,4.460250129413257519e-02,3.042472568435385452e-02,4.111413479847776664e-02,5.754600986089704329e-02
4.470970317378778619e-02,9.922752711864935016e-03,6.270836060418452651e-02,2.521483210293055249e-02,5.119865260532657086e-02,5.554753875916383643e-02,7.721317191677301572e-02,2.382359201761775902e-02
1.531438529491424561e-02,4.969461262226104736e-02,0.000000000000000000e+00,3.161699771881103516e-01,7.508991956710815430e-01,2.329856306314468384e-01,2.012413367629051208e-02,0.000000000000000000e+00
1.529686711728572845e-02,2.272178046405315399e-02,3.213049098849296570e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.912482619285583496e-01,7.547847628593444824e-01,2.766978144645690918e-01
1.231848262250423431e-02,0.000000000000000000e+00,2.933552265167236328e-01,7.491185069084167480e-01,2.557359933853149414e-01,6.045277789235115051e-02,4.676808044314384460e-02,2.798691950738430023e-02
2.527152895927429199e-01,6.978400349617004395e-01,2.527349293231964111e-01,4.138143360614776611e-02,3.907530009746551514e-02,2.880921401083469391e-02,0.000000000000000000e+00,3.249435499310493469e-02
2.719031572341918945e-01,8.874268531799316406e-01,3.115628063678741455e-01,0.000000000000000000e+00,1.487528346478939056e-02,2.500816620886325836e-02,0.000000000000000000e+00,3.497749567031860352e-02
0.000000000000000000e+00,1.348136551678180695e-02,0.000000000000000000e+00,9.674675762653350830e-03,3.425962328910827637e-01,8.299866914749145508e-01,2.798060774803161621e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.315135300159454346e-02,3.305387794971466064e-01,7.640834450721740723e-01,2.922271788120269775e-01,0.000000000000000000e+00,2.311628125607967377e-02,0.000000000000000000e+00
2.989624440670013428e-01,8.200532793998718262e-01,3.125644922256469727e-01,8.300971239805221558e-03,1.044012606143951416e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.321652621030807495e-01,7.540505528450012207e-01,2.209581136703491211e-01,9.035512804985046387e-03,7.100807130336761475e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.248225439972028061e-02,6.895052924245716197e-02,3.454244664352781879e-02,5.814104574249070317e-02,3.056686530917428202e-02,2.240763670422139114e-02,3.746565550820069729e-02,6.724786944765517860e-02
7.011924870312213898e-03,3.009377745911478996e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.757585942745208740e-01,8.561403751373291016e-01,2.809531390666961670e-01,1.926515810191631317e-02
9.171267151832580566e-01,3.559708893299102783e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.628734335303306580e-03,7.521995902061462402e-02,5.143984220921993256e-03,0.000000000000000000e+00
3.249123990535736084e-01,9.710724353790283203e-01,2.621707320213317871e-01,3.993140161037445068e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.016222897917032242e-03,0.000000000000000000e+00,2.303911931812763214e-02,3.004029393196105957e-01,7.996269464492797852e-01,2.926973700523376465e-01,2.310525253415107727e-02,0.000000000000000000e+00
3.510990142822265625e-01,9.286879301071166992e-01,3.157039582729339600e-01,5.919553339481353760e-03,1.019247155636548996e-02,2.744807861745357513e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.336921952539228770e-02,7.635195071215919449e-02,2.986914869440717921e-02,7.279757122258090352e-02,7.634230134679731439e-02,4.763862946017842492e-02,7.562902019828107725e-03,3.784356025811135005e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.386284768581390381e-01,7.569853067398071289e-01,3.131654858589172363e-01,2.400880865752696991e-02,6.252509774640202522e-04
0.000000000000000000e+00,4.390307143330574036e-02,4.410399124026298523e-03,3.420565649867057800e-02,0.000000000000000000e+00,3.233563899993896484e-01,9.587158560752868652e-01,3.092249631881713867e-01
2.781541049480438232e-01,7.531179189682006836e-01,2.499850392341613770e-01,1.024413038976490498e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.681107074022293091e-02,0.000000000000000000e+00,2.733483612537384033e-01,7.312142252922058105e-01,3.118366301059722900e-01,3.768685832619667053e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.691848633745152541e-02,1.338734206287086476e-02,6.022405199049961355e-02,7.747317090325915589e-02,4.725102970744616410e-02,6.905749094405877475e-02,8.224556515977290982e-02,7.629828907168095808e-02
4.795015975832939148e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.161006957292556763e-02,2.834185063838958740e-01,7.979523539543151855e-01,2.740419805049896240e-01,2.315743640065193176e-02
0.000000000000000000e+00,4.000802338123321533e-02,3.816091418266296387e-01,9.177442193031311035e-01,3.557893633842468262e-01,1.959090679883956909e-02,0.000000000000000000e+00,2.522288635373115540e-02
9.652623534202575684e-01,3.121052384376525879e-01,1.721489243209362030e-02,2.070262469351291656e-02,0.000000000000000000e+00,6.364893913269042969e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.661189437757256554e-02,6.086720384759870817e-02,3.674752482108306628e-02,6.141197337186318772e-02,3.473481686914966365e-02,1.390235798670962086e-02,1.744915124233675091e-02,5.096169893322764072e-02
0.000000000000000000e+00,5.128163471817970276e-02,1.636764220893383026e-02,2.798572480678558350e-01,8.487294912338256836e-01,3.851779699325561523e-01,2.227836055681109428e-03,0.000000000000000000e+00
0.000000000000000000e+00,3.959352616220712662e-03,0.000000000000000000e+00,3.025331795215606689e-01,7.812623977661132812e-01,2.919571697711944580e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.251165747642517090e-01,8.822863101959228516e-01,3.047637343406677246e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.859073899686336517e-02,0.000000000000000000e+00
3.588783144950866699e-01,9.594136476516723633e-01,3.416085839271545410e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.462644666433334351e-02,0.000000000000000000e+00
3.071696460247039795e-01,8.978396058082580566e-01,3.824866712093353271e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.730279281735420227e-03,9.409210644662380219e-03,1.998103782534599304e-02
0.000000000000000000e+00,1.052525267004966736e-02,0.000000000000000000e+00,4.412379115819931030e-02,3.133873343467712402e-01,8.027653694152832031e-01,3.275968730449676514e-01,9.399877861142158508e-03
3.363554552197456360e-02,0.000000000000000000e+00,1.133283786475658417e-02,2.495135553181171417e-02,3.324802219867706299e-01,8.530389666557312012e-01,3.283290863037109375e-01,3.423871821723878384e-04
7.201919269997142381e-02,8.916694908441188949e-02,2.540900811095166481e-02,5.993398446473043734e-02,4.069379086439893489e-02,4.788103291391729299e-02,1.028868669403407016e-01,1.994059343209693760e-02
3.336090165011097730e-02,3.723434546943012180e-02,3.369248743367758009e-02,2.867530136201550117e-02,9.249542806033922426e-02,7.662678123976807143e-02,8.840735004288521881e-02,2.554209960888872283e-02
3.276593859487483829e-02,5.060062958328164634e-02,6.952329107816394849e-03,6.752911291005871119e-02,1.877013555116281360e-02,8.006839656857998866e-02,4.339759812067099654e-02,4.576666036137646415e-02
9.113087129659083740e-02,2.738223129348169027e-02,5.947264153622909555e-02,3.147237740036923359e-02,6.111025292684496568e-02,3.162626977027811759e-02,4.165266372789831750e-02,4.409820171524187621e-02
2.674320153892040253e-02,1.332205720245838165e-02,1.451291982084512711e-02,2.990306913852691650e-02,3.223918974399566650e-01,9.653927683830261230e-01,3.660874068737030029e-01,2.575081773102283478e-02
0.000000000000000000e+00,1.549845002591609955e-02,3.840102851390838623e-01,9.336103796958923340e-01,3.274193108081817627e-01,1.265223324298858643e-02,4.438893124461174011e-02,4.412947222590446472e-02
4.410315677523612976e-02,0.000000000000000000e+00,6.223129481077194214e-02,3.118237555027008057e-01,9.516580700874328613e-01,3.395878374576568604e-01,2.256494387984275818e-02,3.470491210464388132e-04
2.268351689169122512e-02,4.702061380465406143e-02,6.005568853790388406e-02,8.592721645853927670e-02,6.412157827630263207e-02,4.514637446375933949e-02,2.947261584668215903e-02,7.460001145438299730e-02
3.547117114067077637e-01,9.198046326637268066e-01,3.149894773960113525e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.012732230126857758e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.748041450977325439e-01,7.499415874481201172e-01,2.865238785743713379e-01,2.490600757300853729e-02,1.269390620291233063e-02,0.000000000000000000e+00,3.201063256710767746e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.762766018509864807e-02,3.850983977317810059e-01,9.495806097984313965e-01,3.637904524803161621e-01,2.501898631453514099e-02,1.416289829649031162e-03
3.020743726859325198e-02,6.881542375976432147e-02,3.035025212923380886e-02,4.550733700005950982e-02,6.100104198049104143e-02,3.063311090272729728e-02,5.210751012291919837e-02,2.331949010163591324e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.166610002517700195e-01,9.721924662590026855e-01,3.462432324886322021e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.170577853918075562e-02,3.372287750244140625e-02,0.000000000000000000e+00,3.115164674818515778e-02,6.325787305831909180e-02,3.643210977315902710e-02,3.121423423290252686e-01,8.052923083305358887e-01
4.463202320039272308e-03,2.631330303847789764e-02,1.976553350687026978e-02,1.889382675290107727e-02,1.836125180125236511e-02,2.131765931844711304e-01,7.351009845733642578e-01,2.651143968105316162e-01
6.631002044888525959e-02,4.903822985338455315e-02,4.633699057893411050e-02,4.286653731640258091e-02,7.361281824904289395e-02,3.745373108097394682e-02,5.090445417999965583e-02,5.102395803762171250e-02
3.125302195549011230e-01,8.465699553489685059e-01,3.604792058467864990e-01,1.340563129633665085e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.691589504480361938e-02
3.359875082969665527e-01,9.430516958236694336e-01,2.924303114414215088e-01,2.477083913981914520e-02,0.000000000000000000e+00,1.361722778528928757e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.207042276859283447e-02,0.000000000000000000e+00,1.320052053779363632e-02,1.944984495639801025e-02,3.371420204639434814e-01,9.463374614715576172e-01
8.424080568035785532e-02,1.504726980343477211e-02,5.869540129113783034e-02,5.950861365053247004e-02,3.408885864118235687e-02,5.848787875722025187e-02,7.559037339520317811e-02,5.663623212918710015e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.097938299179077148e-01,8.639745116233825684e-01,3.397091627120971680e-01,3.113314136862754822e-02,0.000000000000000000e+00
7.075000405311584473e-01,2.768124938011169434e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.758864805102348328e-02,5.937826354056596756e-03,6.028474867343902588e-02,0.000000000000000000e+00
5.394584531262413413e-02,5.622617346885770001e-02,8.399914749152762039e-02,7.143086304469771497e-02,5.381271182530048686e-02,6.882621161534967225e-02,2.934952192944921198e-02,5.795854099893617967e-02
1.260516600609159349e-02,4.222958449633981703e-02,5.380847779850115448e-02,5.898437442570068912e-02,3.980386613618235037e-02,5.068882023411683257e-02,2.334529317402148085e-04,3.683503175332303314e-02
3.237863326677416220e-02,3.575558472701897972e-02,7.373469240354663112e-02,7.872670811411958125e-02,4.523779127375891773e-02,5.092005494506548352e-02,3.190771250012468252e-02,7.345513690534889728e-02
